SaleID;DateKey;ProductKey;CustomerKey;StoreKey;PromotionKey;Quantity;Revenue;Cost;Margin
2419;2025-07-15;P063;C0355;S010;PR07;8;572;473,77;98,23
2420;2025-09-06;P021;C0582;S011;PR02;4;865;668,61;196,39
2421;2022-04-17;P023;C0378;S011;PR02;1;437;287,42;149,58
2422;2025-06-09;P009;C0124;S008;PR10;1;504;360,8;143,2
2423;2024-12-01;P083;C0080;S009;PR09;3;703;475,6;227,4
2424;2024-06-01;P055;C0557;S008;PR04;3;916;633,15;282,85
2425;2022-05-19;P019;C0988;S012;PR05;1;691;562,13;128,87
2426;2023-09-07;P062;C0233;S017;PR03;8;179;108,35;70,65
2427;2024-05-12;P087;C0480;S015;PR02;4;70;35,32;34,68
2428;2022-09-30;P091;C0154;S019;PR10;4;649;482,52;166,48
2429;2023-02-20;P091;C0907;S020;PR08;6;299;168,44;130,56
2430;2023-05-21;P039;C0692;S006;PR04;9;191;105,81;85,19
2431;2024-01-03;P100;C0409;S005;PR01;9;351;297,43;53,57
2432;2023-02-28;P076;C0031;S008;PR06;8;615;364,92;250,08
2433;2025-12-01;P027;C0597;S018;PR06;1;312;178,25;133,75
2434;2023-01-25;P046;C0557;S015;PR02;2;871;493,72;377,28
2435;2022-12-08;P034;C0503;S003;PR02;3;85;54,77;30,23
2436;2024-08-03;P033;C0371;S014;PR08;5;289;185,91;103,09
2437;2023-09-06;P092;C0323;S015;PR07;5;932;672,32;259,68
2438;2023-05-08;P095;C0332;S013;PR02;8;363;194,67;168,33
2439;2022-07-11;P096;C0243;S020;PR10;2;290;209,5;80,5
2440;2023-05-14;P050;C0552;S009;PR01;2;80;52,7;27,3
2441;2024-04-01;P020;C0430;S017;PR08;8;708;405,46;302,54
2442;2025-06-10;P040;C0182;S019;PR10;1;885;683,55;201,45
2443;2022-08-15;P099;C0809;S004;PR02;9;648;431,52;216,48
2444;2025-10-26;P095;C0473;S020;PR05;2;155;116,4;38,6
2445;2022-05-19;P058;C0376;S010;PR06;5;278;228,57;49,43
2446;2024-05-05;P031;C0081;S003;PR10;3;275;171,52;103,48
2447;2024-03-27;P038;C0550;S019;PR01;5;350;284,99;65,01
2448;2025-03-18;P086;C0868;S009;PR02;8;942;537,05;404,95
2449;2025-02-12;P045;C0420;S005;PR10;8;412;238,03;173,97
2450;2024-12-22;P041;C0467;S014;PR04;6;802;587,3;214,7
2451;2022-04-14;P009;C0428;S007;PR02;9;563;301,72;261,28
2452;2024-05-20;P009;C0057;S006;PR06;7;273;179,95;93,05
2453;2023-10-30;P063;C0322;S008;PR04;2;286;164,4;121,6
2454;2022-09-30;P079;C0977;S002;PR03;1;918;642,42;275,58
2455;2024-10-26;P077;C0542;S014;PR06;8;813;636,08;176,92
2456;2025-03-16;P022;C0495;S007;PR09;1;26;13,39;12,61
2457;2022-07-03;P016;C0266;S003;PR08;8;879;566,65;312,35
2458;2024-11-17;P032;C0227;S020;PR02;9;458;346,13;111,87
2459;2025-02-16;P066;C0829;S006;PR03;1;570;353,28;216,72
2460;2022-10-20;P090;C0959;S014;PR02;7;23;11,84;11,16
2461;2025-10-26;P014;C0804;S012;PR10;5;561;396,62;164,38
2462;2025-06-21;P038;C0054;S018;PR07;8;697;377,81;319,19
2463;2025-05-26;P098;C0609;S012;PR09;4;326;205,21;120,79
2464;2022-06-26;P008;C0961;S007;PR01;2;481;407,26;73,74
2465;2025-08-15;P100;C0978;S005;PR03;7;567;362,49;204,51
2466;2022-02-27;P021;C0004;S012;PR06;7;370;294,15;75,85
2467;2025-07-16;P056;C0439;S009;PR04;8;518;414,88;103,12
2468;2022-11-04;P046;C0310;S011;PR10;9;230;136,16;93,84
2469;2025-08-04;P043;C0879;S004;PR10;6;132;93,51;38,49
2470;2024-09-03;P092;C0603;S014;PR01;3;136;113,1;22,9
2471;2025-02-02;P046;C0089;S012;PR09;5;335;238,59;96,41
2472;2025-06-05;P048;C0320;S018;PR07;3;582;456,66;125,34
2473;2025-06-24;P070;C0375;S007;PR07;9;991;655,94;335,06
2474;2023-12-01;P084;C0604;S001;PR01;5;452;339,8;112,2
2475;2022-03-24;P031;C0501;S013;PR09;7;34;17,26;16,74
2476;2025-04-24;P033;C0662;S016;PR08;7;220;170,64;49,36
2477;2022-09-09;P044;C0234;S005;PR10;7;366;269,06;96,94
2478;2025-10-10;P071;C0921;S019;PR05;4;143;89,46;53,54
2479;2024-03-06;P008;C0337;S009;PR04;4;871;562,62;308,38
2480;2024-06-15;P073;C0571;S009;PR01;3;175;107,51;67,49
2481;2022-07-29;P002;C0185;S012;PR09;4;428;292,54;135,46
2482;2024-03-26;P017;C0438;S018;PR08;9;227;122,13;104,87
2483;2023-09-01;P052;C0556;S010;PR02;5;485;385,92;99,08
2484;2023-03-23;P045;C0180;S017;PR04;6;773;515,84;257,16
2485;2023-04-05;P037;C0076;S019;PR04;4;183;94,26;88,74
2486;2024-08-25;P042;C0656;S011;PR07;1;791;548,59;242,41
2487;2023-04-17;P044;C0613;S016;PR03;7;296;244,4;51,6
2488;2023-01-05;P081;C0893;S008;PR08;7;878;465,88;412,12
2489;2024-06-18;P038;C0272;S015;PR07;6;724;393,22;330,78
2490;2024-07-11;P099;C0977;S011;PR10;4;856;544,0;312,0
2491;2022-05-17;P094;C0055;S007;PR04;8;769;582,49;186,51
2492;2023-01-02;P006;C0701;S002;PR09;8;413;293,9;119,1
2493;2024-06-30;P068;C0863;S019;PR06;1;69;45,56;23,44
2494;2022-07-03;P051;C0847;S009;PR03;9;744;630,51;113,49
2495;2025-08-03;P035;C0077;S018;PR07;8;797;450,33;346,67
2496;2023-04-17;P058;C0296;S013;PR06;2;621;489,11;131,89
2497;2025-10-30;P057;C0219;S001;PR08;9;163;88,56;74,44
2498;2023-10-16;P073;C0277;S019;PR05;4;185;104,13;80,87
2499;2024-01-19;P006;C0578;S013;PR06;6;86;51,89;34,11
2500;2023-06-21;P013;C0648;S014;PR01;2;39;31,42;7,58
2501;2024-03-12;P059;C0746;S017;PR08;4;642;420,81;221,19
2502;2025-06-27;P086;C0711;S020;PR01;2;88;56,19;31,81
2503;2024-07-08;P092;C0266;S001;PR03;9;473;317,74;155,26
2504;2023-05-25;P030;C0953;S005;PR02;9;44;31,72;12,28
2505;2023-09-22;P100;C0900;S020;PR06;5;876;567,84;308,16
2506;2024-09-28;P002;C0043;S014;PR08;3;329;275,34;53,66
2507;2025-01-01;P058;C0361;S018;PR08;3;31;16,97;14,03
2508;2025-07-29;P036;C0228;S013;PR07;1;596;397,22;198,78
2509;2024-07-04;P072;C0227;S012;PR07;8;713;460,17;252,83
2510;2025-10-15;P045;C0063;S015;PR08;3;253;187,84;65,16
2511;2024-10-30;P009;C0171;S004;PR05;4;854;714,87;139,13
2512;2025-05-19;P065;C0963;S009;PR03;2;936;562,48;373,52
2513;2022-06-01;P077;C0762;S003;PR02;8;152;126,82;25,18
2514;2024-10-25;P050;C0850;S011;PR03;3;717;566,21;150,79
2515;2025-05-03;P079;C0762;S015;PR03;2;610;478,04;131,96
2516;2025-07-30;P032;C0307;S016;PR07;1;663;348,46;314,54
2517;2023-04-09;P098;C0750;S007;PR01;2;294;243,79;50,21
2518;2025-02-10;P043;C0568;S007;PR07;2;868;688,87;179,13
2519;2022-09-28;P095;C0683;S009;PR06;4;842;622,75;219,25
2520;2025-04-01;P078;C0920;S017;PR10;1;848;461,95;386,05
2521;2023-04-05;P054;C0992;S013;PR02;1;731;472,97;258,03
2522;2022-04-15;P047;C0034;S009;PR10;6;632;501,86;130,14
2523;2025-07-29;P014;C0827;S009;PR01;5;171;111,69;59,31
2524;2022-06-11;P048;C0642;S020;PR09;1;471;307,45;163,55
2525;2022-12-17;P055;C0130;S012;PR02;6;235;139,72;95,28
2526;2023-03-10;P029;C0394;S019;PR04;8;678;351,15;326,85
2527;2024-05-01;P047;C0151;S015;PR09;5;811;551,12;259,88
2528;2022-05-20;P063;C0655;S018;PR09;3;329;253,68;75,32
2529;2025-03-01;P019;C0630;S008;PR01;3;252;138,88;113,12
2530;2022-03-28;P091;C0716;S006;PR02;2;512;416,16;95,84
2531;2022-07-02;P009;C0384;S006;PR02;9;168;116,65;51,35
2532;2023-01-03;P037;C0747;S003;PR02;9;356;279,21;76,79
2533;2022-05-09;P092;C0017;S003;PR08;7;475;348,4;126,6
2534;2025-06-23;P052;C0594;S002;PR08;1;498;272,52;225,48
2535;2023-11-01;P057;C0014;S005;PR10;1;526;429,9;96,1
2536;2025-11-02;P088;C0081;S020;PR08;4;294;220,9;73,1
2537;2022-05-29;P028;C0207;S012;PR04;2;990;507,33;482,67
2538;2024-09-11;P036;C0204;S006;PR08;3;200;140,6;59,4
2539;2024-05-01;P064;C0379;S016;PR07;2;453;302,62;150,38
2540;2025-12-27;P018;C0784;S005;PR08;1;170;136,12;33,88
2541;2023-09-20;P089;C0544;S006;PR01;3;824;447,41;376,59
2542;2023-03-22;P035;C0023;S004;PR03;7;815;576,04;238,96
2543;2024-06-02;P068;C0614;S014;PR10;9;490;298,21;191,79
2544;2022-10-21;P078;C0162;S003;PR06;9;223;130,67;92,33
2545;2025-03-12;P039;C0610;S017;PR01;8;611;310,32;300,68
2546;2022-09-07;P090;C0144;S005;PR04;6;483;297,66;185,34
2547;2024-05-27;P008;C0930;S006;PR09;1;993;634,16;358,84
2548;2024-08-05;P088;C0104;S020;PR07;8;346;227,23;118,77
2549;2024-09-01;P080;C0382;S004;PR01;8;168;127,2;40,8
2550;2025-08-18;P084;C0455;S013;PR06;9;296;189,81;106,19
2551;2024-11-14;P015;C0417;S008;PR06;6;956;543,33;412,67
2552;2024-02-28;P007;C0324;S011;PR02;3;54;34,52;19,48
2553;2024-09-10;P017;C0171;S019;PR06;6;897;470,34;426,66
2554;2024-06-07;P086;C0576;S005;PR10;8;235;197,45;37,55
2555;2024-06-08;P086;C0756;S005;PR02;7;20;10,46;9,54
2556;2022-03-11;P064;C0583;S003;PR08;8;737;420,58;316,42
2557;2023-09-17;P012;C0274;S002;PR07;3;487;316,46;170,54
2558;2024-05-24;P082;C0452;S003;PR06;8;623;515,03;107,97
2559;2025-02-09;P056;C0881;S015;PR10;5;485;272,84;212,16
2560;2025-10-19;P046;C0125;S007;PR06;7;470;300,76;169,24
2561;2025-08-19;P047;C0383;S003;PR09;4;622;526,37;95,63
2562;2023-04-16;P079;C0317;S015;PR09;3;89;63,25;25,75
2563;2022-04-01;P016;C0843;S011;PR10;6;663;474,11;188,89
2564;2023-06-14;P069;C0107;S016;PR10;9;276;232,1;43,9
2565;2023-10-23;P002;C0660;S013;PR02;4;936;633,8;302,2
2566;2024-01-09;P092;C0907;S002;PR03;9;886;443,79;442,21
2567;2023-12-27;P054;C0463;S020;PR10;3;111;56,7;54,3
2568;2024-05-21;P027;C0430;S012;PR07;6;613;452,69;160,31
2569;2022-07-11;P031;C0704;S007;PR10;5;391;224,45;166,55
2570;2025-06-19;P041;C0337;S001;PR09;9;912;608,73;303,27
2571;2022-05-18;P036;C0738;S014;PR06;6;839;581,41;257,59
2572;2022-12-11;P047;C0754;S010;PR01;2;118;86,56;31,44
2573;2025-04-18;P043;C0496;S003;PR07;4;529;280,01;248,99
2574;2024-10-05;P065;C0972;S011;PR01;5;584;447,35;136,65
2575;2023-05-18;P050;C0362;S020;PR05;9;872;716,84;155,16
2576;2022-07-22;P093;C0796;S015;PR09;1;611;360,19;250,81
2577;2023-07-27;P001;C0432;S006;PR10;9;843;533,75;309,25
2578;2022-07-11;P072;C0675;S018;PR10;1;890;676,7;213,3
2579;2022-01-05;P057;C0520;S013;PR09;1;526;308,74;217,26
2580;2025-06-14;P016;C0859;S015;PR01;4;988;681,51;306,49
2581;2022-11-07;P028;C0406;S003;PR06;6;362;264,62;97,38
2582;2023-07-03;P086;C0377;S015;PR03;2;981;792,4;188,6
2583;2022-02-25;P082;C0152;S001;PR09;1;982;609,7;372,3
2584;2023-03-19;P022;C0322;S010;PR03;4;265;178,19;86,81
2585;2025-06-14;P041;C0607;S018;PR02;8;820;462,98;357,02
2586;2024-05-19;P076;C0214;S008;PR08;6;491;298,36;192,64
2587;2025-05-05;P019;C0576;S012;PR03;5;298;158,9;139,1
2588;2023-08-08;P089;C0065;S005;PR05;1;793;451,35;341,65
2589;2024-01-22;P050;C0893;S001;PR06;3;872;541,66;330,34
2590;2022-12-26;P059;C0270;S008;PR10;7;529;343,05;185,95
2591;2024-03-29;P069;C0537;S005;PR10;3;450;336,33;113,67
2592;2022-01-30;P034;C0996;S017;PR01;5;461;304,47;156,53
2593;2022-04-18;P039;C0100;S015;PR07;6;280;144,81;135,19
2594;2024-04-23;P074;C0105;S004;PR07;9;864;660,54;203,46
2595;2023-12-18;P007;C0131;S013;PR05;3;763;523,78;239,22
2596;2024-06-09;P052;C0389;S017;PR09;6;779;645,63;133,37
2597;2024-08-17;P060;C0321;S013;PR02;2;274;197,92;76,08
2598;2024-06-11;P052;C0438;S002;PR05;9;480;329,7;150,3
2599;2024-01-02;P079;C0019;S004;PR02;9;614;370,27;243,73
2600;2023-08-29;P024;C0225;S002;PR02;7;284;165,5;118,5
2601;2023-04-02;P026;C0618;S012;PR09;9;534;309,99;224,01
2602;2023-09-07;P090;C0566;S019;PR07;4;464;298,12;165,88
2603;2023-11-29;P090;C0990;S018;PR04;1;242;135,52;106,48
2604;2023-11-05;P010;C0460;S010;PR08;1;781;621,26;159,74
2605;2025-06-24;P017;C0394;S005;PR04;2;211;164,96;46,04
2606;2023-06-27;P078;C0226;S011;PR01;3;577;435,69;141,31
2607;2024-05-06;P002;C0912;S001;PR10;2;459;237,33;221,67
2608;2024-06-15;P077;C0360;S003;PR03;4;826;433,79;392,21
2609;2022-10-05;P027;C0430;S017;PR10;8;288;208,15;79,85
2610;2023-07-06;P073;C0925;S015;PR01;3;60;45,73;14,27
2611;2022-04-21;P071;C0015;S014;PR02;4;670;341,26;328,74
2612;2023-01-20;P048;C0560;S015;PR02;2;60;36,1;23,9
2613;2024-01-31;P074;C0651;S016;PR07;1;350;191,69;158,31
2614;2025-04-29;P009;C0546;S004;PR04;8;194;112,7;81,3
2615;2023-11-25;P086;C0932;S019;PR10;7;452;308,01;143,99
2616;2025-12-20;P023;C0414;S008;PR09;2;468;251,89;216,11
2617;2023-02-09;P071;C0355;S006;PR02;8;822;477,12;344,88
2618;2025-09-20;P073;C0457;S016;PR09;3;950;662,83;287,17
2619;2025-05-17;P027;C0722;S003;PR06;7;342;231,82;110,18
2620;2022-01-22;P088;C0531;S008;PR10;1;919;735,34;183,66
2621;2023-11-09;P093;C0999;S005;PR08;3;299;165,26;133,74
2622;2023-09-03;P081;C0196;S005;PR07;9;113;71,13;41,87
2623;2025-05-16;P084;C0838;S012;PR08;4;883;727,17;155,83
2624;2022-01-08;P071;C0115;S001;PR09;1;900;700,68;199,32
2625;2023-12-03;P043;C0417;S007;PR08;6;359;254,56;104,44
2626;2023-06-13;P007;C0352;S011;PR06;1;439;337,66;101,34
2627;2023-08-25;P092;C0976;S010;PR08;1;224;147,15;76,85
2628;2023-10-19;P083;C0075;S003;PR08;2;587;480,6;106,4
2629;2022-06-15;P063;C0662;S008;PR02;3;762;540,93;221,07
2630;2024-04-28;P084;C0036;S001;PR02;2;279;207,43;71,57
2631;2023-05-11;P044;C0242;S008;PR01;8;751;546,87;204,13
2632;2023-08-13;P039;C0663;S020;PR10;6;699;514,09;184,91
2633;2023-03-05;P040;C0063;S011;PR02;1;702;508,51;193,49
2634;2024-02-13;P007;C0666;S007;PR07;6;845;444,32;400,68
2635;2022-06-12;P070;C0509;S016;PR03;1;849;603,93;245,07
2636;2023-01-01;P025;C0188;S007;PR04;9;410;317,42;92,58
2637;2025-06-16;P059;C0735;S013;PR04;3;668;334,09;333,91
2638;2022-03-13;P013;C0093;S010;PR04;1;297;241,19;55,81
2639;2023-10-17;P086;C0005;S017;PR02;1;791;659,13;131,87
2640;2022-09-26;P081;C0438;S003;PR06;2;915;498,55;416,45
2641;2023-02-19;P086;C0166;S007;PR01;6;951;653,59;297,41
2642;2025-06-22;P098;C0446;S011;PR05;1;500;269,35;230,65
2643;2024-10-12;P062;C0025;S013;PR02;7;985;590,07;394,93
2644;2023-11-06;P008;C0508;S005;PR09;4;470;337,24;132,76
2645;2024-12-19;P045;C0098;S019;PR02;7;310;187,86;122,14
2646;2022-01-06;P018;C0268;S015;PR06;4;820;514,91;305,09
2647;2024-09-08;P088;C0662;S001;PR04;4;666;506,92;159,08
2648;2023-07-24;P060;C0393;S005;PR06;4;124;86,95;37,05
2649;2023-02-11;P060;C0764;S013;PR02;8;758;516,44;241,56
2650;2025-05-25;P002;C0596;S010;PR02;2;970;595,06;374,94
2651;2022-01-26;P066;C0285;S005;PR07;8;396;295,6;100,4
2652;2024-10-25;P091;C0684;S001;PR03;1;962;623,75;338,25
2653;2024-09-12;P014;C0733;S010;PR03;7;209;170,25;38,75
2654;2023-01-25;P048;C0109;S018;PR07;7;214;152,06;61,94
2655;2023-12-11;P056;C0027;S008;PR08;6;595;409,6;185,4
2656;2023-07-25;P012;C0758;S020;PR07;4;396;309,31;86,69
2657;2024-01-24;P096;C0055;S003;PR03;5;702;470,27;231,73
2658;2022-05-26;P092;C0977;S019;PR03;1;37;22,12;14,88
2659;2025-11-12;P055;C0133;S019;PR07;2;278;154,09;123,91
2660;2024-02-24;P028;C0052;S002;PR03;7;846;589,35;256,65
2661;2025-06-26;P089;C0493;S017;PR02;2;391;253,64;137,36
2662;2023-06-10;P004;C0765;S016;PR07;8;721;460,78;260,22
2663;2022-01-13;P090;C0781;S010;PR03;7;826;514,01;311,99
2664;2024-06-21;P036;C0298;S016;PR05;8;851;625,54;225,46
2665;2023-01-19;P050;C0399;S005;PR07;4;988;673,47;314,53
2666;2023-07-10;P003;C0591;S020;PR02;1;784;539,42;244,58
2667;2024-06-05;P001;C0018;S003;PR08;7;612;372,0;240,0
2668;2025-11-23;P017;C0818;S003;PR02;1;79;56,47;22,53
2669;2022-01-19;P071;C0770;S002;PR04;7;124;79,51;44,49
2670;2023-07-29;P062;C0855;S004;PR04;9;445;342,35;102,65
2671;2024-01-21;P048;C0619;S018;PR08;5;896;614,06;281,94
2672;2024-09-30;P062;C0909;S002;PR01;2;280;168,37;111,63
2673;2023-02-23;P069;C0964;S006;PR09;1;786;433,64;352,36
2674;2025-09-22;P019;C0559;S003;PR06;8;65;48,42;16,58
2675;2023-02-23;P034;C0246;S003;PR04;4;663;417,62;245,38
2676;2022-05-02;P099;C0503;S002;PR06;8;545;285,0;260,0
2677;2023-03-08;P049;C0089;S003;PR06;2;496;406,83;89,17
2678;2022-02-13;P080;C0203;S017;PR09;3;286;181,7;104,3
2679;2025-09-02;P047;C0946;S014;PR04;3;975;742,05;232,95
2680;2023-01-16;P091;C0240;S007;PR08;4;553;365,32;187,68
2681;2022-05-25;P050;C0490;S006;PR01;9;125;101,48;23,52
2682;2025-09-12;P089;C0780;S008;PR06;9;536;273,45;262,55
2683;2022-12-29;P026;C0013;S019;PR05;5;712;420,64;291,36
2684;2024-12-09;P056;C0649;S019;PR03;7;415;286,77;128,23
2685;2024-12-24;P078;C0315;S012;PR04;9;168;103,01;64,99
2686;2022-12-21;P014;C0685;S005;PR08;1;866;658,11;207,89
2687;2024-03-10;P078;C0742;S005;PR10;2;299;221,54;77,46
2688;2025-04-02;P025;C0198;S014;PR02;6;544;276,86;267,14
2689;2025-03-10;P100;C0243;S017;PR08;3;883;627,09;255,91
2690;2024-04-05;P004;C0507;S016;PR07;7;45;35,67;9,33
2691;2025-02-25;P079;C0043;S004;PR01;5;571;348,58;222,42
2692;2023-02-02;P032;C0330;S008;PR02;8;301;165,18;135,82
2693;2024-05-29;P082;C0791;S003;PR07;1;503;381,48;121,52
2694;2023-04-08;P078;C0591;S005;PR03;9;960;782,54;177,46
2695;2024-03-18;P065;C0429;S007;PR02;6;817;596,34;220,66
2696;2022-07-06;P061;C0791;S018;PR01;5;83;66,08;16,92
2697;2024-01-02;P020;C0744;S008;PR07;8;130;110,44;19,56
2698;2025-04-28;P074;C0613;S011;PR03;4;860;580,32;279,68
2699;2025-11-12;P010;C0162;S014;PR06;9;107;88,53;18,47
2700;2023-03-05;P088;C0656;S018;PR10;5;655;406,45;248,55
2701;2024-05-07;P034;C0959;S013;PR08;1;441;335,59;105,41
2702;2025-07-31;P061;C0621;S006;PR06;8;677;552,1;124,9
2703;2022-08-25;P092;C0435;S013;PR07;9;924;630,45;293,55
2704;2025-05-02;P027;C0233;S001;PR06;5;745;535,85;209,15
2705;2025-08-03;P040;C0111;S011;PR07;5;459;385,41;73,59
2706;2024-02-10;P065;C0928;S007;PR05;6;147;86,42;60,58
2707;2024-01-28;P033;C0934;S010;PR09;9;313;195,5;117,5
2708;2022-05-16;P068;C0232;S002;PR03;5;168;129,41;38,59
2709;2024-03-02;P071;C0952;S016;PR06;2;346;214,29;131,71
2710;2022-06-20;P009;C0750;S005;PR09;3;159;107,37;51,63
2711;2022-06-08;P016;C0709;S016;PR01;3;823;426,03;396,97
2712;2022-07-20;P005;C0273;S016;PR05;9;141;98,41;42,59
2713;2024-08-19;P098;C0598;S015;PR04;8;542;389,9;152,1
2714;2023-08-06;P023;C0807;S009;PR09;6;403;213,15;189,85
2715;2024-05-25;P043;C0041;S001;PR01;5;982;574,83;407,17
2716;2023-01-06;P089;C0560;S009;PR04;2;302;196,79;105,21
2717;2022-04-13;P057;C0466;S011;PR01;9;783;605,6;177,4
2718;2024-09-28;P051;C0924;S005;PR03;8;466;236,53;229,47
2719;2025-02-22;P013;C0077;S006;PR04;5;986;607,35;378,65
2720;2025-08-29;P024;C0690;S008;PR01;6;213;106,86;106,14
2721;2024-09-02;P011;C0490;S015;PR05;9;861;587,59;273,41
2722;2024-03-08;P052;C0769;S016;PR06;1;726;489,74;236,26
2723;2025-06-07;P017;C0117;S018;PR01;4;612;467,8;144,2
2724;2023-10-20;P037;C0434;S012;PR10;5;638;319,88;318,12
2725;2024-05-31;P013;C0019;S004;PR10;9;852;652,25;199,75
2726;2025-05-05;P062;C0994;S016;PR04;5;949;770,52;178,48
2727;2024-01-03;P091;C0571;S011;PR04;5;992;606,21;385,79
2728;2023-02-27;P084;C0196;S007;PR01;3;225;138,78;86,22
2729;2023-07-26;P097;C0619;S015;PR02;8;740;370,28;369,72
2730;2022-06-20;P096;C0451;S017;PR10;7;658;427,82;230,18
2731;2025-11-06;P008;C0425;S015;PR05;8;565;403,72;161,28
2732;2022-06-22;P056;C0394;S010;PR02;4;83;45,06;37,94
2733;2023-10-25;P093;C0284;S004;PR03;8;36;26,28;9,72
2734;2023-03-29;P083;C0034;S017;PR09;4;454;285,12;168,88
2735;2022-12-16;P070;C0295;S004;PR05;1;780;573,73;206,27
2736;2023-05-09;P044;C0251;S011;PR01;4;124;72,9;51,1
2737;2023-09-12;P060;C0638;S004;PR05;5;459;353,95;105,05
2738;2024-10-24;P041;C0339;S012;PR03;8;876;606,28;269,72
2739;2025-01-21;P021;C0618;S010;PR01;6;639;438,75;200,25
2740;2024-07-07;P086;C0440;S014;PR03;5;753;505,15;247,85
2741;2022-01-06;P042;C0180;S018;PR06;3;707;561,85;145,15
2742;2022-10-15;P074;C0622;S006;PR10;4;247;171,42;75,58
2743;2025-03-15;P074;C0228;S005;PR05;6;721;400,77;320,23
2744;2025-12-18;P029;C0633;S002;PR01;6;971;698,18;272,82
2745;2023-08-31;P080;C0619;S013;PR02;6;414;281,49;132,51
2746;2023-04-02;P065;C0643;S014;PR05;2;232;121,6;110,4
2747;2025-05-10;P017;C0023;S003;PR09;8;935;657,66;277,34
2748;2025-05-20;P030;C0657;S011;PR05;8;752;396,89;355,11
2749;2024-10-26;P026;C0327;S004;PR05;6;855;644,41;210,59
2750;2023-09-16;P053;C0154;S013;PR01;4;693;505,32;187,68
2751;2023-01-11;P019;C0619;S008;PR05;2;317;213,23;103,77
2752;2023-03-23;P053;C0146;S008;PR08;6;444;338,36;105,64
2753;2024-04-14;P085;C0252;S013;PR09;6;780;466,64;313,36
2754;2025-02-03;P017;C0302;S010;PR10;3;721;473,16;247,84
2755;2024-03-21;P046;C0070;S013;PR03;2;420;212,25;207,75
2756;2025-11-25;P085;C0543;S013;PR04;4;543;459,33;83,67
2757;2025-01-24;P053;C0093;S017;PR07;8;599;311,29;287,71
2758;2025-11-12;P064;C0649;S006;PR07;5;572;306,91;265,09
2759;2024-08-16;P045;C0886;S002;PR01;3;417;280,73;136,27
2760;2024-04-28;P049;C0163;S017;PR06;5;279;176,21;102,79
2761;2024-03-19;P019;C0081;S012;PR09;9;145;99,52;45,48
2762;2024-09-05;P071;C0828;S006;PR05;8;245;194,1;50,9
2763;2023-02-20;P081;C0588;S005;PR08;7;741;411,64;329,36
2764;2023-12-27;P065;C0063;S005;PR10;4;352;254,79;97,21
2765;2023-03-30;P037;C0612;S009;PR09;2;349;176,7;172,3
2766;2025-08-07;P070;C0436;S003;PR10;9;929;721,38;207,62
2767;2025-05-01;P026;C0048;S020;PR10;3;284;223,07;60,93
2768;2022-05-30;P002;C0445;S005;PR03;6;190;120,23;69,77
2769;2024-01-29;P059;C0920;S007;PR01;7;935;524,22;410,78
2770;2024-02-18;P096;C0074;S012;PR02;3;20;15,68;4,32
2771;2024-08-30;P005;C0826;S007;PR05;3;895;732,31;162,69
2772;2024-02-02;P037;C0704;S010;PR10;3;880;463,19;416,81
2773;2024-09-28;P031;C0542;S008;PR07;3;740;520,17;219,83
2774;2025-11-17;P076;C0157;S017;PR06;3;260;215,37;44,63
2775;2025-09-01;P099;C0487;S005;PR04;7;603;437,36;165,64
2776;2022-03-17;P094;C0266;S015;PR09;5;804;632,84;171,16
2777;2023-08-22;P048;C0256;S009;PR04;4;620;359,87;260,13
2778;2025-07-17;P006;C0039;S011;PR03;6;39;20,9;18,1
2779;2022-08-13;P015;C0055;S013;PR05;8;334;210,98;123,02
2780;2022-04-23;P015;C0028;S018;PR04;2;492;314,04;177,96
2781;2022-09-08;P061;C0914;S017;PR02;3;160;124,03;35,97
2782;2025-06-10;P016;C0937;S009;PR03;2;908;583,12;324,88
2783;2024-04-20;P020;C0118;S010;PR07;7;352;205,15;146,85
2784;2023-12-15;P077;C0370;S005;PR02;2;706;572,01;133,99
2785;2025-01-11;P044;C0209;S011;PR01;5;69;53,4;15,6
2786;2022-05-05;P042;C0587;S015;PR02;9;625;458,47;166,53
2787;2025-04-13;P046;C0577;S002;PR08;8;480;274,79;205,21
2788;2024-12-28;P095;C0849;S020;PR08;8;699;399,61;299,39
2789;2024-12-06;P034;C0868;S014;PR10;3;410;275,51;134,49
2790;2024-06-02;P064;C0612;S005;PR02;1;74;50,75;23,25
2791;2025-07-03;P029;C0558;S006;PR06;2;70;41,27;28,73
2792;2022-01-30;P003;C0316;S015;PR07;7;509;276,48;232,52
2793;2022-10-08;P009;C0393;S004;PR01;4;351;220,12;130,88
2794;2024-07-12;P075;C0941;S010;PR07;5;917;596,21;320,79
2795;2025-06-14;P075;C0444;S019;PR08;1;289;149,81;139,19
2796;2025-06-25;P025;C0668;S009;PR09;2;381;265,79;115,21
2797;2023-01-03;P086;C0752;S010;PR08;9;164;82,12;81,88
2798;2023-05-10;P042;C0865;S004;PR03;6;608;336,17;271,83
2799;2024-11-14;P046;C0259;S004;PR08;7;148;81,61;66,39
2800;2023-12-19;P073;C0947;S006;PR03;5;394;291,81;102,19
2801;2024-10-13;P084;C0648;S008;PR06;9;524;351,11;172,89
2802;2025-08-30;P059;C0882;S016;PR04;5;642;508,86;133,14
2803;2023-08-29;P021;C0198;S008;PR07;6;20;11,85;8,15
2804;2023-01-10;P074;C0699;S016;PR08;9;386;221,45;164,55
2805;2023-10-01;P022;C0628;S006;PR10;5;557;435,02;121,98
